Date,Type,Category,Amount
2024-08-31,Expense,Utilities,283.85
2024-08-31,Expense,Other,275.19
2024-08-31,Expense,Shopping,214.58
2024-08-31,Expense,Entertainment,168.11
2024-09-01,Income,Salary,2710.59
2024-09-01,Expense,Shopping,241.72
2024-09-01,Expense,Other,110.63
2024-09-01,Expense,Health,192.91
2024-09-01,Expense,Shopping,56.47
2024-09-01,Expense,Travel,177.03
2024-09-02,Income,Investments,2099.25
2024-09-02,Income,Gifts,271.64
2024-09-02,Expense,Transport,289.08
2024-09-02,Expense,Health,267.62
2024-09-03,Income,Gifts,3971.8
2024-09-03,Expense,Food,59.9
2024-09-03,Expense,Entertainment,280.9
2024-09-03,Expense,Education,176.46
2024-09-03,Expense,Entertainment,125.08
2024-09-03,Expense,Education,160.68
2024-09-04,Income,Investments,1318.74
2024-09-04,Income,Investments,4011.9
2024-09-04,Expense,Food,91.37
2024-09-04,Expense,Utilities,265.93
2024-09-04,Expense,Food,254.72
2024-09-04,Expense,Other,77.14
2024-09-05,Income,Freelance,2229.68
2024-09-05,Income,Rental Income,3278.94
2024-09-05,Expense,Transportation,56.85
2024-09-05,Expense,Education,143.77
2024-09-05,Expense,Subscriptions,127.51
2024-09-05,Expense,Food,229.02
2024-09-06,Income,Investments,3458.97
2024-09-06,Income,Salary,4977.85
2024-09-06,Expense,Insurance,224.22
2024-09-06,Expense,Shopping,194.16
2024-09-07,Income,Rental Income,1368.49
2024-09-07,Expense,Travel,15.8
2024-09-07,Expense,Transportation,264.64
2024-09-07,Expense,Bills,20.1
2024-09-07,Expense,Shopping,216.35
2024-09-08,Income,Gifts,1543.9
2024-09-08,Expense,Travel,93.52
2024-09-08,Expense,Shopping,251.04
2024-09-08,Expense,Education,292.41
2024-09-08,Expense,Entertainment,290.3
2024-09-09,Income,Gifts,1009.47
2024-09-09,Expense,Health,299.99
2024-09-09,Expense,Subscriptions,136.23
2024-09-09,Expense,Food,197.4
2024-09-09,Expense,Subscriptions,170.41
2024-09-10,Income,Gifts,111.95
2024-09-10,Income,Freelance,4951.34
2024-09-10,Expense,Travel,113.68
2024-09-10,Expense,Entertainment,171.45
2024-09-11,Income,Rental Income,1299.13
2024-09-11,Income,Rental Income,549.27
2024-09-11,Expense,Bills,241.41
2024-09-11,Expense,Shopping,261.69
2024-09-11,Expense,Entertainment,176.13
2024-09-12,Income,Salary,4421.35
2024-09-12,Income,Rental Income,4698.07
2024-09-12,Expense,Entertainment,295.98
2024-09-12,Expense,Entertainment,274.56
2024-09-12,Expense,Education,90.4
2024-09-12,Expense,Utilities,58.56
2024-09-12,Expense,Transportation,254.48
2024-09-13,Income,Rental Income,745.04
2024-09-13,Expense,Insurance,111.89
2024-09-13,Expense,Transportation,148.2
2024-09-13,Expense,Other,297.15
2024-09-13,Expense,Travel,261.6
2024-09-13,Expense,Other,269.37
2024-09-14,Income,Salary,2988.84
2024-09-14,Expense,Transportation,139.46
2024-09-14,Expense,Entertainment,54.24
2024-09-14,Expense,Education,18.72
2024-09-14,Expense,Bills,183.08
2024-09-15,Income,Investments,2118.51
2024-09-15,Expense,Transport,168.86
2024-09-15,Expense,Entertainment,76.93
2024-09-15,Expense,Transportation,249.5
2024-09-16,Income,Freelance,2095.46
2024-09-16,Income,Salary,2201.08
2024-09-16,Expense,Food,122.13
2024-09-16,Expense,Education,287.71
2024-09-16,Expense,Education,256.34
2024-09-17,Income,Rental Income,618.99
2024-09-17,Expense,Other,238.49
2024-09-17,Expense,Insurance,55.99
2024-09-17,Expense,Subscriptions,41.76
2024-09-18,Income,Investments,2733.11
2024-09-18,Expense,Transport,279.73
2024-09-18,Expense,Shopping,165.83
2024-09-18,Expense,Subscriptions,142.75
2024-09-19,Income,Investments,1874.05
2024-09-19,Expense,Shopping,33.51
2024-09-19,Expense,Food,151.32
2024-09-19,Expense,Entertainment,244.57
2024-09-19,Expense,Other,299.66
2024-09-20,Income,Gifts,1124.11
2024-09-20,Expense,Travel,287.66
2024-09-20,Expense,Subscriptions,289.68
2024-09-20,Expense,Other,123.53
2024-09-20,Expense,Education,100.24
2024-09-21,Income,Investments,2110.77
2024-09-21,Income,Rental Income,3263.54
2024-09-21,Expense,Shopping,165.22
2024-09-21,Expense,Subscriptions,246.44
2024-09-21,Expense,Subscriptions,51.98
2024-09-21,Expense,Education,132.93
2024-09-22,Income,Freelance,814.58
2024-09-22,Income,Freelance,843.75
2024-09-22,Expense,Transportation,116.53
2024-09-22,Expense,Bills,254.68
2024-09-23,Income,Investments,1873.79
2024-09-23,Income,Rental Income,2089.83
2024-09-23,Expense,Subscriptions,278.53
2024-09-23,Expense,Bills,172.19
2024-09-23,Expense,Utilities,121.76
2024-09-24,Income,Rental Income,488.57
2024-09-24,Expense,Utilities,206.37
2024-09-24,Expense,Bills,279.53
2024-09-24,Expense,Health,195.11
2024-09-24,Expense,Other,99.54
2024-09-25,Income,Freelance,886.93
2024-09-25,Expense,Bills,141.89
2024-09-25,Expense,Other,111.45
2024-09-25,Expense,Travel,211.55
2024-09-25,Expense,Bills,284.87
2024-09-26,Income,Investments,1025.66
2024-09-26,Income,Rental Income,2079.98
2024-09-26,Expense,Travel,58.22
2024-09-26,Expense,Subscriptions,91.29
2024-09-26,Expense,Travel,183.92
2024-09-26,Expense,Entertainment,219.51
2024-09-26,Expense,Transport,121.96
2024-09-27,Income,Freelance,3958.04
2024-09-27,Expense,Shopping,189.11
2024-09-27,Expense,Other,116.71
2024-09-28,Income,Salary,2775.33
2024-09-28,Expense,Transport,167.1
2024-09-28,Expense,Food,273.54
2024-09-29,Income,Freelance,165.75
2024-09-29,Income,Freelance,4715.29
2024-09-29,Expense,Food,241.15
2024-09-29,Expense,Transportation,231.07
2024-09-29,Expense,Transportation,166.63
2024-09-30,Income,Gifts,3112.12
2024-09-30,Expense,Other,83.08
2024-09-30,Expense,Travel,111.0
2024-09-30,Expense,Subscriptions,107.13
2024-09-30,Expense,Education,132.77
2024-10-01,Income,Investments,231.3
2024-10-01,Income,Investments,4451.94
2024-10-01,Expense,Entertainment,116.07
2024-10-01,Expense,Subscriptions,38.42
2024-10-01,Expense,Travel,251.73
2024-10-01,Expense,Entertainment,28.47
2024-10-02,Income,Investments,522.33
2024-10-02,Income,Freelance,2587.62
2024-10-02,Expense,Transport,112.79
2024-10-02,Expense,Other,248.18
2024-10-02,Expense,Bills,121.8
2024-10-02,Expense,Education,255.7
2024-10-03,Income,Investments,3797.01
2024-10-03,Income,Gifts,901.75
2024-10-03,Expense,Transport,192.72
2024-10-03,Expense,Travel,35.41
2024-10-04,Income,Gifts,3531.37
2024-10-04,Income,Salary,178.73
2024-10-04,Expense,Insurance,81.55
2024-10-04,Expense,Travel,162.03
2024-10-04,Expense,Shopping,164.58
2024-10-04,Expense,Education,119.31
2024-10-05,Income,Rental Income,2810.0
2024-10-05,Expense,Insurance,83.46
2024-10-05,Expense,Bills,35.19
2024-10-05,Expense,Bills,231.51
2024-10-05,Expense,Entertainment,120.08
2024-10-05,Expense,Insurance,224.7
2024-10-06,Income,Investments,2032.4
2024-10-06,Income,Salary,4324.86
2024-10-06,Expense,Shopping,193.71
2024-10-06,Expense,Insurance,233.55
2024-10-06,Expense,Bills,68.44
2024-10-06,Expense,Travel,295.62
2024-10-07,Income,Gifts,2896.88
2024-10-07,Income,Freelance,2786.95
2024-10-07,Expense,Education,90.87
2024-10-07,Expense,Utilities,80.86
2024-10-07,Expense,Other,221.62
2024-10-07,Expense,Food,213.08
2024-10-08,Income,Freelance,2782.91
2024-10-08,Income,Salary,315.57
2024-10-08,Expense,Health,27.02
2024-10-08,Expense,Transportation,62.78
2024-10-08,Expense,Travel,79.95
2024-10-08,Expense,Other,41.09
2024-10-08,Expense,Health,224.94
2024-10-09,Income,Investments,4396.81
2024-10-09,Income,Freelance,2018.7
2024-10-09,Expense,Bills,9.7
2024-10-09,Expense,Travel,284.1
2024-10-09,Expense,Entertainment,142.23
2024-10-10,Income,Gifts,3959.07
2024-10-10,Expense,Insurance,92.86
2024-10-10,Expense,Other,207.79
2024-10-10,Expense,Subscriptions,8.29
2024-10-10,Expense,Health,12.01
2024-10-10,Expense,Shopping,170.84
2024-10-11,Income,Freelance,2252.1
2024-10-11,Income,Salary,1935.69
2024-10-11,Expense,Transport,227.06
2024-10-11,Expense,Food,232.34
2024-10-12,Income,Gifts,1431.01
2024-10-12,Income,Rental Income,2138.13
2024-10-12,Expense,Travel,65.47
2024-10-12,Expense,Utilities,74.35
2024-10-12,Expense,Bills,102.12
2024-10-12,Expense,Education,166.96
2024-10-12,Expense,Insurance,89.89
2024-10-13,Income,Rental Income,234.6
2024-10-13,Income,Rental Income,4790.93
2024-10-13,Expense,Travel,156.69
2024-10-13,Expense,Entertainment,105.42
2024-10-13,Expense,Bills,116.55
2024-10-14,Income,Rental Income,4077.06
2024-10-14,Income,Investments,3988.54
2024-10-14,Expense,Insurance,150.24
2024-10-14,Expense,Utilities,154.28
2024-10-14,Expense,Transportation,208.03
2024-10-15,Income,Salary,3988.42
2024-10-15,Expense,Education,182.71
2024-10-15,Expense,Other,68.05
2024-10-15,Expense,Other,262.63
2024-10-16,Income,Investments,2234.9
2024-10-16,Income,Investments,3364.4
2024-10-16,Expense,Insurance,87.72
2024-10-16,Expense,Health,236.18
2024-10-16,Expense,Entertainment,88.59
2024-10-16,Expense,Education,219.0
2024-10-16,Expense,Insurance,127.02
2024-10-17,Income,Freelance,4628.89
2024-10-17,Income,Investments,4816.68
2024-10-17,Expense,Other,298.08
2024-10-17,Expense,Other,241.67
2024-10-17,Expense,Transport,123.19
2024-10-18,Income,Gifts,4081.98
2024-10-18,Expense,Entertainment,148.78
2024-10-18,Expense,Travel,76.7
2024-10-18,Expense,Bills,35.07
2024-10-18,Expense,Health,80.91
2024-10-18,Expense,Transportation,33.71
2024-10-19,Income,Gifts,4500.6
2024-10-19,Expense,Entertainment,139.17
2024-10-19,Expense,Bills,293.51
2024-10-19,Expense,Travel,117.71
2024-10-19,Expense,Transport,78.0
2024-10-19,Expense,Travel,287.59
2024-10-20,Income,Freelance,968.24
2024-10-20,Expense,Bills,258.55
2024-10-20,Expense,Shopping,289.38
2024-10-20,Expense,Other,6.97
2024-10-20,Expense,Travel,57.66
2024-10-20,Expense,Entertainment,196.32
2024-10-21,Income,Investments,2163.45
2024-10-21,Expense,Food,268.26
2024-10-21,Expense,Bills,204.75
2024-10-21,Expense,Health,92.66
2024-10-21,Expense,Education,139.07
2024-10-21,Expense,Shopping,21.11
2024-10-22,Income,Salary,1071.26
2024-10-22,Income,Freelance,1923.08
2024-10-22,Expense,Travel,244.74
2024-10-22,Expense,Entertainment,76.78
2024-10-23,Income,Rental Income,1999.69
2024-10-23,Income,Gifts,630.09
2024-10-23,Expense,Education,13.56
2024-10-23,Expense,Entertainment,189.34
2024-10-23,Expense,Entertainment,282.74
2024-10-23,Expense,Food,183.82
2024-10-24,Income,Rental Income,2853.03
2024-10-24,Income,Gifts,2460.98
2024-10-24,Expense,Insurance,52.03
2024-10-24,Expense,Insurance,275.08
2024-10-25,Income,Rental Income,275.64
2024-10-25,Expense,Travel,193.03
2024-10-25,Expense,Health,223.75
2024-10-26,Income,Freelance,1254.0
2024-10-26,Income,Rental Income,4051.96
2024-10-26,Expense,Utilities,171.1
2024-10-26,Expense,Food,231.45
2024-10-27,Income,Investments,990.99
2024-10-27,Income,Investments,2857.49
2024-10-27,Expense,Other,139.2
2024-10-27,Expense,Health,238.12
2024-10-27,Expense,Insurance,55.49
2024-10-27,Expense,Subscriptions,159.55
2024-10-28,Income,Freelance,3407.56
2024-10-28,Expense,Subscriptions,197.22
2024-10-28,Expense,Utilities,17.53
2024-10-28,Expense,Transport,244.03
2024-10-29,Income,Investments,2720.41
2024-10-29,Income,Salary,3751.13
2024-10-29,Expense,Insurance,19.74
2024-10-29,Expense,Subscriptions,102.51
2024-10-29,Expense,Travel,37.17
2024-10-29,Expense,Shopping,18.62
2024-10-29,Expense,Subscriptions,252.48
2024-10-30,Income,Gifts,3411.91
2024-10-30,Expense,Shopping,260.07
2024-10-30,Expense,Bills,295.64
2024-10-30,Expense,Shopping,266.13
2024-10-30,Expense,Entertainment,253.38
2024-10-30,Expense,Insurance,260.35
2024-10-31,Income,Gifts,3872.76
2024-10-31,Expense,Insurance,290.14
2024-10-31,Expense,Bills,134.45
2024-10-31,Expense,Health,243.71
2024-10-31,Expense,Bills,208.44
2024-10-31,Expense,Shopping,181.94
2024-11-01,Income,Freelance,1531.44
2024-11-01,Income,Investments,3491.04
2024-11-01,Expense,Transport,178.67
2024-11-01,Expense,Transportation,212.07
2024-11-01,Expense,Transport,25.15
2024-11-01,Expense,Bills,44.87
2024-11-02,Income,Rental Income,2090.89
2024-11-02,Expense,Food,276.87
2024-11-02,Expense,Utilities,196.12
2024-11-02,Expense,Education,60.36
2024-11-02,Expense,Subscriptions,221.6
2024-11-02,Expense,Utilities,215.98
2024-11-03,Income,Salary,2585.65
2024-11-03,Expense,Shopping,78.86
2024-11-03,Expense,Bills,291.12
2024-11-03,Expense,Transport,51.94
2024-11-04,Income,Investments,4762.06
2024-11-04,Expense,Entertainment,48.75
2024-11-04,Expense,Education,114.24
2024-11-04,Expense,Shopping,269.87
2024-11-05,Income,Investments,1711.67
2024-11-05,Expense,Other,230.7
2024-11-05,Expense,Food,270.41
2024-11-05,Expense,Entertainment,240.57
2024-11-05,Expense,Insurance,264.24
2024-11-06,Income,Freelance,1877.76
2024-11-06,Income,Gifts,855.41
2024-11-06,Expense,Other,190.96
2024-11-06,Expense,Food,167.93
2024-11-06,Expense,Health,230.77
2024-11-06,Expense,Health,204.63
2024-11-06,Expense,Health,65.03
2024-11-07,Income,Gifts,4324.97
2024-11-07,Income,Freelance,1669.99
2024-11-07,Expense,Shopping,257.63
2024-11-07,Expense,Bills,26.96
2024-11-08,Income,Freelance,1750.16
2024-11-08,Expense,Other,141.81
2024-11-08,Expense,Shopping,265.21
2024-11-08,Expense,Health,201.5
2024-11-08,Expense,Subscriptions,10.0
2024-11-08,Expense,Health,230.47
2024-11-09,Income,Investments,4345.91
2024-11-09,Expense,Entertainment,242.97
2024-11-09,Expense,Other,215.38
2024-11-09,Expense,Shopping,126.03
2024-11-09,Expense,Transportation,17.53
2024-11-09,Expense,Insurance,16.18
2024-11-10,Income,Rental Income,4211.23
2024-11-10,Expense,Transportation,49.67
2024-11-10,Expense,Insurance,86.69
2024-11-10,Expense,Health,182.7
2024-11-10,Expense,Insurance,133.75
2024-11-10,Expense,Travel,148.31
2024-11-11,Income,Rental Income,1997.36
2024-11-11,Expense,Insurance,22.88
2024-11-11,Expense,Entertainment,66.31
2024-11-11,Expense,Entertainment,38.29
2024-11-12,Income,Gifts,642.0
2024-11-12,Expense,Utilities,155.3
2024-11-12,Expense,Insurance,253.29
2024-11-12,Expense,Education,238.68
2024-11-12,Expense,Travel,25.43
2024-11-12,Expense,Bills,184.87
2024-11-13,Income,Investments,4511.49
2024-11-13,Expense,Bills,185.61
2024-11-13,Expense,Education,198.13
2024-11-14,Income,Gifts,2428.15
2024-11-14,Income,Freelance,2453.84
2024-11-14,Expense,Subscriptions,160.84
2024-11-14,Expense,Transportation,119.33
2024-11-15,Income,Gifts,2704.71
2024-11-15,Expense,Insurance,88.41
2024-11-15,Expense,Transport,182.9
2024-11-15,Expense,Utilities,43.61
2024-11-15,Expense,Entertainment,76.82
2024-11-15,Expense,Food,77.58
2024-11-16,Income,Rental Income,2875.71
2024-11-16,Income,Gifts,2864.2
2024-11-16,Expense,Other,296.82
2024-11-16,Expense,Other,152.78
2024-11-16,Expense,Shopping,236.36
2024-11-16,Expense,Insurance,24.96
2024-11-17,Income,Rental Income,3373.64
2024-11-17,Income,Gifts,2224.97
2024-11-17,Expense,Utilities,137.86
2024-11-17,Expense,Bills,277.3
2024-11-17,Expense,Travel,218.1
2024-11-17,Expense,Education,201.97
2024-11-18,Income,Freelance,2332.66
2024-11-18,Income,Salary,2691.56
2024-11-18,Expense,Other,37.16
2024-11-18,Expense,Other,211.2
2024-11-18,Expense,Travel,72.05
2024-11-18,Expense,Transportation,109.97
2024-11-19,Income,Investments,1393.73
2024-11-19,Expense,Food,139.65
2024-11-19,Expense,Shopping,250.57
2024-11-19,Expense,Transport,264.53
2024-11-19,Expense,Transport,196.51
2024-11-20,Income,Investments,4278.14
2024-11-20,Income,Rental Income,1142.46
2024-11-20,Expense,Transport,114.18
2024-11-20,Expense,Food,284.7
2024-11-20,Expense,Insurance,108.41
2024-11-20,Expense,Transportation,243.26
2024-11-21,Income,Investments,4025.89
2024-11-21,Expense,Health,230.87
2024-11-21,Expense,Health,296.79
2024-11-21,Expense,Utilities,11.11
2024-11-21,Expense,Health,112.27
2024-11-21,Expense,Education,237.98
2024-11-22,Income,Freelance,156.36
2024-11-22,Income,Gifts,1942.8
2024-11-22,Expense,Transportation,146.58
2024-11-22,Expense,Entertainment,284.91
2024-11-22,Expense,Transport,54.91
2024-11-23,Income,Freelance,956.77
2024-11-23,Income,Gifts,3642.55
2024-11-23,Expense,Shopping,285.01
2024-11-23,Expense,Bills,196.33
2024-11-24,Income,Salary,1791.39
2024-11-24,Income,Gifts,2216.96
2024-11-24,Expense,Transport,215.37
2024-11-24,Expense,Utilities,168.52
2024-11-24,Expense,Insurance,188.02
2024-11-25,Income,Investments,4296.02
2024-11-25,Income,Freelance,2032.3
2024-11-25,Expense,Shopping,180.51
2024-11-25,Expense,Bills,56.65
2024-11-25,Expense,Shopping,215.21
2024-11-25,Expense,Other,94.48
2024-11-25,Expense,Transport,193.05
2024-11-26,Income,Freelance,1418.13
2024-11-26,Income,Rental Income,255.26
2024-11-26,Expense,Health,69.6
2024-11-26,Expense,Utilities,185.41
2024-11-26,Expense,Utilities,219.54
2024-11-27,Income,Rental Income,2695.58
2024-11-27,Expense,Health,228.9
2024-11-27,Expense,Transportation,103.14
2024-11-27,Expense,Bills,160.21
2024-11-27,Expense,Shopping,287.14
2024-11-27,Expense,Education,29.48
2024-11-28,Income,Gifts,3420.53
2024-11-28,Expense,Subscriptions,241.41
2024-11-28,Expense,Insurance,178.47
2024-11-29,Income,Investments,2881.25
2024-11-29,Income,Investments,2179.49
2024-11-29,Expense,Food,289.65
2024-11-29,Expense,Travel,272.28
2024-11-29,Expense,Health,169.49
2024-11-29,Expense,Entertainment,113.04
2024-11-29,Expense,Subscriptions,141.13
2024-11-30,Income,Rental Income,1795.67
2024-11-30,Income,Rental Income,420.11
2024-11-30,Expense,Travel,85.1
2024-11-30,Expense,Travel,227.23
2024-11-30,Expense,Bills,261.74
2024-11-30,Expense,Education,179.39
2024-12-01,Income,Freelance,279.65
2024-12-01,Expense,Food,272.77
2024-12-01,Expense,Food,89.65
2024-12-01,Expense,Insurance,281.57
2024-12-01,Expense,Entertainment,255.14
2024-12-02,Income,Salary,144.97
2024-12-02,Income,Gifts,3760.03
2024-12-02,Expense,Transportation,139.02
2024-12-02,Expense,Subscriptions,280.88
2024-12-03,Income,Gifts,3941.62
2024-12-03,Expense,Travel,142.28
2024-12-03,Expense,Entertainment,128.85
2024-12-03,Expense,Shopping,107.37
2024-12-04,Income,Salary,1269.21
2024-12-04,Income,Freelance,624.5
2024-12-04,Expense,Other,213.55
2024-12-04,Expense,Transportation,20.45
2024-12-04,Expense,Bills,175.29
2024-12-04,Expense,Entertainment,64.81
2024-12-04,Expense,Bills,88.43
2024-12-05,Income,Freelance,2936.75
2024-12-05,Income,Freelance,4565.95
2024-12-05,Expense,Bills,20.39
2024-12-05,Expense,Utilities,140.62
2024-12-05,Expense,Entertainment,262.99
2024-12-06,Income,Salary,558.44
2024-12-06,Income,Gifts,399.3
2024-12-06,Expense,Insurance,149.48
2024-12-06,Expense,Bills,117.38
2024-12-06,Expense,Other,184.33
2024-12-06,Expense,Education,77.54
2024-12-07,Income,Investments,898.74
2024-12-07,Expense,Other,5.34
2024-12-07,Expense,Transport,99.78
2024-12-08,Income,Rental Income,3187.73
2024-12-08,Expense,Subscriptions,111.37
2024-12-08,Expense,Shopping,104.86
2024-12-08,Expense,Food,168.5
2024-12-08,Expense,Travel,208.21
2024-12-09,Income,Salary,4844.14
2024-12-09,Expense,Travel,158.39
2024-12-09,Expense,Bills,235.81
2024-12-09,Expense,Health,15.14
2024-12-09,Expense,Other,117.33
2024-12-09,Expense,Entertainment,268.62
2024-12-10,Income,Rental Income,1464.86
2024-12-10,Income,Freelance,2837.77
2024-12-10,Expense,Food,36.66
2024-12-10,Expense,Transport,261.92
2024-12-10,Expense,Bills,116.19
2024-12-10,Expense,Health,267.41
2024-12-11,Income,Salary,3587.45
2024-12-11,Expense,Insurance,122.13
2024-12-11,Expense,Subscriptions,126.02
2024-12-12,Income,Rental Income,4765.75
2024-12-12,Income,Salary,3344.55
2024-12-12,Expense,Transportation,80.72
2024-12-12,Expense,Other,14.95
2024-12-12,Expense,Entertainment,148.36
2024-12-13,Income,Gifts,3247.78
2024-12-13,Income,Gifts,3168.81
2024-12-13,Expense,Education,289.22
2024-12-13,Expense,Insurance,197.83
2024-12-14,Income,Gifts,1648.98
2024-12-14,Income,Rental Income,4519.48
2024-12-14,Expense,Transport,132.27
2024-12-14,Expense,Food,224.75
2024-12-14,Expense,Entertainment,290.97
2024-12-15,Income,Gifts,519.63
2024-12-15,Income,Freelance,1787.12
2024-12-15,Expense,Transportation,269.49
2024-12-15,Expense,Insurance,267.07
2024-12-15,Expense,Travel,115.52
2024-12-15,Expense,Other,17.86
2024-12-16,Income,Rental Income,2955.19
2024-12-16,Income,Investments,1161.53
2024-12-16,Expense,Shopping,169.61
2024-12-16,Expense,Utilities,218.92
2024-12-16,Expense,Transportation,33.08
2024-12-16,Expense,Utilities,12.86
